"","X","neighborhood_identifier","business_identifier","treatment_neighborhood","eligible","intent_to_treat","enrolled_rp","efficiency_index","round","waste_management_costs","age_manager","age_deputy","educ_manager","educ_deputy","female_manager","foreign_owned","staff_size","advanced_filtration","water_treatment_system","business_area","recycling_center_distance","recycling_compliance"
"2052",2052,100,2914,1,1,1,1,51.004638671875,1,942.240238189697,24,25,6,6,0,0,6,0,0,3,91.1078844749172,0
"2053",2053,100,2916,1,1,1,1,45.8268928527832,0,1508.60605239868,37,34,6,3,0,0,7,0,1,2,91.1078844749172,0
"2054",2054,100,2916,1,1,1,1,45.8268928527832,1,1166.58811569214,38,35,6,3,0,0,7,0,1,2,91.1078844749172,0
"2055",2055,100,2917,1,1,1,1,43.4312210083008,1,35.5869472026825,37,25,6,2,0,0,9,0,1,0,91.1078844749172,0
"2056",2056,100,2917,1,1,1,1,43.4312210083008,0,985.50500869751,36,24,6,2,0,0,9,0,1,0,91.1078844749172,0
"2057",2057,100,2922,1,1,1,1,54.9459037780762,1,1306.15835189819,31,23,3,6,0,0,5,0,1,0,91.1078844749172,0
"2058",2058,100,2922,1,1,1,1,54.9459037780762,0,1736.71951293945,30,22,3,6,0,0,5,0,1,0,91.1078844749172,0
"2059",2059,100,2925,1,1,1,1,51.0432777404785,0,1572.15766906738,61,47,0,2,0,0,7,0,0,3,91.1078844749172,0
"2060",2060,100,2925,1,1,1,1,51.0432777404785,1,342.234539985657,62,48,0,2,0,0,7,0,0,3,91.1078844749172,0
"2061",2061,100,2926,1,1,1,1,55.3323020935059,0,1803.88698577881,40,26,2,6,0,0,4,1,0,2,91.1078844749172,0
"2062",2062,100,2926,1,1,1,1,55.3323020935059,1,811.987018585205,41,27,2,6,0,0,4,1,0,2,91.1078844749172,0
"2063",2063,100,2928,1,1,1,1,53.8021659851074,1,979.528522491455,41,46,3,3,0,0,8,1,0,1,91.1078844749172,0
"2064",2064,100,2928,1,1,1,1,53.8021659851074,0,1058.17012786865,40,45,3,3,0,0,8,1,0,1,91.1078844749172,0
"2065",2065,100,2929,1,1,1,1,52.9366302490234,0,1942.61837005615,60,58,0,0,0,0,5,0,0,1,91.1078844749172,0
"2066",2066,100,2929,1,1,1,1,52.9366302490234,1,3794.57206726074,61,59,0,0,0,0,5,0,0,1,91.1078844749172,0
"2067",2067,100,2930,1,1,1,1,56.4915008544922,1,635.686111450195,23,22,3,6,0,0,4,0,1,0,91.1078844749172,0
"2068",2068,100,2930,1,1,1,1,56.4915008544922,0,1859.42611694336,22,22,3,6,0,0,4,0,1,0,91.1078844749172,0
"2069",2069,26,2934,1,1,1,1,47.2179298400879,1,656.655693054199,46,37,3,2,0,0,6,1,1,1,116.077901210358,1
"2070",2070,26,2934,1,1,1,1,47.2179298400879,0,1503.23476791382,45,36,3,2,0,0,6,1,1,1,116.077901210358,0
"2071",2071,26,2936,1,1,1,1,53.4775886535645,1,964.557361602783,46,31,1,5,0,0,5,0,1,1,116.077901210358,0
"2072",2072,26,2936,1,1,1,1,53.4775886535645,0,1934.10224914551,45,30,1,5,0,0,5,0,1,1,116.077901210358,0
"2073",2073,26,2941,1,1,1,1,48.2998466491699,1,1790.91567993164,23,23,6,6,0,0,5,0,1,0,116.077901210358,0
"2074",2074,26,2941,1,1,1,1,48.2998466491699,0,1654.13837432861,22,22,6,6,0,0,5,0,1,0,116.077901210358,0
"2075",2075,26,2943,1,1,1,1,45.942813873291,0,1055.6812286377,34,38,1,4,0,0,9,0,1,0,116.077901210358,0
"2076",2076,26,2943,1,1,1,1,45.942813873291,1,931.527042388916,35,39,1,4,0,0,9,0,1,0,116.077901210358,0
"2077",2077,26,2944,1,1,1,1,47.3724899291992,1,1213.88597488403,34,35,0,3,0,0,6,1,1,0,116.077901210358,1
"2078",2078,26,2944,1,1,1,1,47.3724899291992,0,1286.02209091187,33,34,0,3,0,0,6,1,1,0,116.077901210358,0
"2079",2079,162,2948,1,1,1,1,48.7635231018066,1,0,77,41,1,2,1,0,6,1,1,1,161.210923399163,1
"2080",2080,162,2948,1,1,1,1,48.7635231018066,0,1807.2940826416,76,41,1,2,1,0,6,1,1,1,161.210923399163,0
"2081",2081,162,2951,1,1,1,1,46.6769714355469,0,1251.10359191895,35,34,2,2,0,0,7,1,1,3,161.210923399163,0
"2082",2082,162,2951,1,1,1,1,46.6769714355469,1,97.1717059612274,36,35,2,2,0,0,7,1,1,3,161.210923399163,1
"2083",2083,162,2956,1,1,1,1,54.6367835998535,0,1955.98926544189,27,25,6,4,0,0,4,0,1,1,161.210923399163,0
"2084",2084,162,2956,1,1,1,1,54.6367835998535,1,281.941056251526,28,26,6,4,0,0,4,0,1,1,161.210923399163,0
"2085",2085,165,2960,1,1,1,1,44.7449760437012,1,2824.99198913574,30,27,3,6,0,0,4,1,1,3,164.04457538079,0
"2086",2086,165,2960,1,1,1,1,44.7449760437012,0,1760.74542999268,29,26,3,6,0,0,4,1,1,3,164.04457538079,0
"2087",2087,165,2961,1,1,1,1,47.9907264709473,1,1633.74176025391,64,39,3,0,0,1,8,1,1,6,164.04457538079,0
"2088",2088,165,2961,1,1,1,1,47.9907264709473,0,1006.19592666626,63,38,3,0,0,1,8,1,1,6,164.04457538079,1
"2089",2089,165,2963,1,1,1,1,42.6584243774414,0,699.660301208496,46,39,4,0,0,0,10,1,1,1,164.04457538079,0
"2090",2090,165,2963,1,1,1,1,42.6584243774414,1,666.324806213379,47,40,4,0,0,0,10,1,1,1,164.04457538079,0
"2091",2091,165,2964,1,1,1,1,37.0170021057129,0,1027.97250747681,36,27,0,0,0,0,7,1,0,0,164.04457538079,0
"2092",2092,165,2964,1,1,1,1,37.0170021057129,1,922.38187789917,37,28,0,0,0,0,7,1,0,0,164.04457538079,0
"2093",2093,165,2965,1,1,1,1,48.1066474914551,0,1949.74098205566,64,46,4,0,0,1,3,1,1,0,164.04457538079,0
"2094",2094,165,2965,1,1,1,1,48.1066474914551,1,1548.82783889771,65,47,4,0,0,1,3,1,1,0,164.04457538079,0
"2095",2095,165,2966,1,1,1,1,45.6723327636719,1,2305.53398132324,25,18,6,6,0,0,3,1,0,0,164.04457538079,0
"2096",2096,165,2966,1,1,1,1,45.6723327636719,0,1747.67551422119,24,17,6,6,0,0,3,1,0,0,164.04457538079,0
"2097",2097,185,2968,0,1,0,0,45.3632164001465,1,1659.40055847168,51,21,0,0,0,1,4,1,1,1,163.996466610046,0
"2098",2098,185,2968,0,1,0,0,45.3632164001465,0,1470.19281387329,50,21,0,0,0,1,4,1,1,1,163.996466610046,0
"2099",2099,185,2969,0,1,0,0,42.2720260620117,0,1384.98411178589,27,23,0,0,0,1,4,1,1,5,163.996466610046,0
"2100",2100,185,2969,0,1,0,0,42.2720260620117,1,1137.85829544067,28,23,0,0,0,1,4,1,1,5,163.996466610046,0
"2101",2101,185,2970,0,1,0,0,52.5502319335938,0,2128.11641693115,63,56,0,0,0,1,2,1,1,4,163.996466610046,0
"2102",2102,185,2970,0,1,0,0,52.5502319335938,1,1803.51238250732,64,57,0,0,0,1,2,1,1,4,163.996466610046,1
"2103",2103,185,2971,0,1,0,0,51.4451332092285,0,1192.56105422974,47,38,0.5,0,0,1,6,1,1,3,163.996466610046,0
"2104",2104,185,2971,0,1,0,0,51.4451332092285,1,1155.67274093628,48,39,0.5,0,0,1,6,1,1,3,163.996466610046,0
"2105",2105,185,2973,0,1,0,0,50.2704772949219,1,1322.71518707275,61,46,0,16,0,1,5,1,1,1,163.996466610046,0
"2106",2106,185,2973,0,1,0,0,50.2704772949219,0,1477.81209945679,60,45,0,16,0,1,5,1,1,1,163.996466610046,0
"2107",2107,185,2974,0,1,0,0,48.1452865600586,1,1347.74036407471,32,30,0,0,0,1,5,1,1,2,163.996466610046,0
"2108",2108,185,2974,0,1,0,0,48.1452865600586,0,1209.26656723022,31,29,0,0,0,1,5,1,1,2,163.996466610046,0
"2109",2109,185,2975,0,1,0,0,49.0726432800293,1,2279.29706573486,47,41,0,0,0,1,6,1,1,1,163.996466610046,0
"2110",2110,185,2975,0,1,0,0,49.0726432800293,0,1157.85961151123,46,40,0,0,0,1,6,1,1,1,163.996466610046,0
"2111",2111,185,2976,0,1,0,0,42.5811424255371,0,1253.70655059814,23,21,0,5,0,1,4,1,1,1,163.996466610046,0
"2112",2112,185,2976,0,1,0,0,42.5811424255371,1,1897.05600738525,23,21,0,5,0,1,4,1,1,1,163.996466610046,0
"2113",2113,185,2977,0,1,0,0,42.3493041992188,0,1475.65746307373,58,47,0,0,0,1,5,1,1,3,163.996466610046,1
"2114",2114,185,2977,0,1,0,0,42.3493041992188,1,2358.15715789795,59,48,0,0,0,1,5,1,1,3,163.996466610046,0
"2115",2115,185,2978,0,1,0,0,44.8995361328125,0,1453.58867645264,24,23,0,0,0,1,3,1,0,1,163.996466610046,0
"2116",2116,185,2978,0,1,0,0,44.8995361328125,1,1787.81890869141,25,24,0,0,0,1,3,1,0,1,163.996466610046,0
"2117",2117,185,2979,0,1,0,0,52.5502319335938,0,2004.15458679199,77,75,0,0,0,1,2,1,0,2,163.996466610046,0
"2118",2118,185,2979,0,1,0,0,52.5502319335938,1,2014.04724121094,78,76,0,0,0,1,2,1,0,2,163.996466610046,0
"2119",2119,185,2980,0,1,0,0,52.1638336181641,0,1537.50314712524,31,25,1,0,0,1,5,0,1,2,163.996466610046,0
"2120",2120,185,2980,0,1,0,0,52.1638336181641,1,1739.82048034668,33,26,1,0,0,1,5,0,1,2,163.996466610046,0
"2121",2121,185,2981,0,1,0,0,46.9088096618652,1,1790.16075134277,22,22,0,0,0,1,5,1,1,1,163.996466610046,0
"2122",2122,185,2981,0,1,0,0,46.9088096618652,0,1035.66856384277,22,21,0,0,0,1,5,1,1,1,163.996466610046,0
"2123",2123,185,2982,0,1,0,0,53.1553344726562,1,1124.99265670776,42,42,0,0,0,1,7,1,1,1,163.996466610046,0
"2124",2124,185,2982,0,1,0,0,53.1553344726562,0,923.159313201904,41,41,0,0,0,1,7,1,1,1,163.996466610046,0
"2125",2125,185,2983,0,1,0,0,48.1452865600586,1,1808.50715637207,38,31,0,0,0,1,6,1,1,1,163.996466610046,0
"2126",2126,185,2983,0,1,0,0,48.1452865600586,0,1043.98384094238,37,30,0,0,0,1,6,1,1,1,163.996466610046,0
"2127",2127,185,2984,0,1,0,0,41.9629058837891,1,1299.03154373169,32,34,2,4,0,1,8,0,1,1,163.996466610046,0
"2128",2128,185,2984,0,1,0,0,41.9629058837891,0,973.898220062256,32,34,2,4,0,1,8,0,1,1,163.996466610046,0
"2129",2129,22,2986,0,1,0,0,52.0865516662598,0,1423.01731109619,58,65,0,0,0,1,5,1,1,1,169.315298163893,0
"2130",2130,22,2986,0,1,0,0,52.0865516662598,1,2094.55490112305,59,66,0,0,0,1,5,1,1,1,169.315298163893,0
"2131",2131,22,2987,0,1,0,0,55.5641403198242,1,1142.21467971802,51,50,2,2,0,0,10,1,1,3,169.315298163893,0
"2132",2132,22,2987,0,1,0,0,55.5641403198242,0,780.672264099121,50,49,2,2,0,0,10,1,1,3,169.315298163893,0
"2133",2133,22,2988,0,1,0,0,57.7534790039062,0,2220.33786773682,29,28,6,9,0,0,3,0,1,2,169.315298163893,0
"2134",2134,22,2988,0,1,0,0,57.7534790039062,1,2698.78025054932,30,29,6,9,0,0,3,0,1,2,169.315298163893,0
"2135",2135,22,2992,0,1,0,0,51.1591949462891,0,1688.41686248779,42,37,2,4,0,0,5,1,1,1,169.315298163893,0
"2136",2136,22,2992,0,1,0,0,51.1591949462891,1,2181.75849914551,43,38,2,4,0,0,5,1,1,1,169.315298163893,0
"2137",2137,22,2993,0,1,0,0,56.3369407653809,0,2278.52230072021,60,52,2,2,0,0,4,0,1,1,169.315298163893,0
"2138",2138,22,2993,0,1,0,0,56.3369407653809,1,2308.06636810303,61,53,2,2,0,0,4,0,1,1,169.315298163893,0
"2139",2139,22,2996,0,1,0,0,55.3709411621094,1,1377.72235870361,49,48,3,3,0,0,7,1,1,1,169.315298163893,0
"2140",2140,22,2996,0,1,0,0,55.3709411621094,0,1346.31013870239,48,47,3,3,0,0,7,1,1,1,169.315298163893,0
"2141",2141,22,2997,0,1,0,0,52.8593521118164,0,1803.56502532959,60,58,0,2,0,0,5,1,1,6,169.315298163893,0
"2142",2142,22,2997,0,1,0,0,52.8593521118164,1,1886.97910308838,61,59,0,2,0,0,5,1,1,6,169.315298163893,0
"2143",2143,22,2998,0,1,0,0,49.7681617736816,1,4082.18727111816,51,41,2,2,1,0,2,1,0,0,169.315298163893,0
"2144",2144,22,2998,0,1,0,0,49.7681617736816,0,2510.06412506104,50,41,2,2,1,0,2,1,0,0,169.315298163893,1
"2145",2145,22,2999,0,1,0,0,53.4003105163574,1,1554.98886108398,57,42,0,16,0,0,5,1,1,1,169.315298163893,0
"2146",2146,22,2999,0,1,0,0,53.4003105163574,0,1719.43664550781,56,42,0,16,0,0,5,1,1,1,169.315298163893,0
"2147",2147,22,3001,0,1,0,0,50.3091201782227,0,1584.46235656738,50,50,4,6,0,0,6,1,1,2,169.315298163893,0
"2148",2148,22,3001,0,1,0,0,50.3091201782227,1,2036.68155670166,51,51,4,6,0,0,6,1,1,2,169.315298163893,0
"2149",2149,22,3004,0,1,0,0,56.8392562866211,0,1575.64687728882,41,35,6,6,0,0,7,0,1,4,169.315298163893,0
"2150",2150,22,3004,0,1,0,0,56.8392562866211,1,1674.05662536621,42,36,6,6,0,0,7,0,1,4,169.315298163893,0
"2151",2151,22,3005,0,1,0,0,53.2457504272461,0,1646.75025939941,25,22,9,9,0,0,4,1,1,1,169.315298163893,0
"2152",2152,22,3005,0,1,0,0,53.2457504272461,1,2008.6986541748,26,23,9,9,0,0,4,1,1,1,169.315298163893,0
"2153",2153,91,3006,1,1,1,0,48.1452865600586,1,1768.61248016357,42,38,6,3,0,0,6,1,1,2,166.501726192016,0
"2154",2154,91,3006,1,1,1,0,48.1452865600586,0,1492.20924377441,40,37,6,3,0,0,6,1,1,2,166.501726192016,0
"2155",2155,91,3013,1,1,1,1,44.8995361328125,0,1351.85298919678,44,42,2,2,0,0,7,1,1,3,166.501726192016,0
"2156",2156,91,3013,1,1,1,1,44.8995361328125,1,856.962490081787,45,43,2,2,0,0,7,1,1,3,166.501726192016,0
"2157",2157,91,3016,1,1,1,1,47.9134483337402,0,1472.76544570923,37,34,6,3,0,0,6,1,1,3,166.501726192016,0
"2158",2158,91,3016,1,1,1,1,47.9134483337402,1,1211.754322052,38,35,6,3,0,0,6,1,1,3,166.501726192016,0
"2159",2159,91,3019,1,1,1,1,55.2163848876953,1,239.054894447327,56,43,0,0,0,0,7,1,1,6,166.501726192016,0
"2160",2160,91,3019,1,1,1,1,55.2163848876953,0,1365.28644561768,55,42,0,0,0,0,7,1,1,6,166.501726192016,0
"2161",2161,91,3023,1,1,1,1,55.2936630249023,0,833.748245239258,42,30,3,6,0,0,9,1,1,1,166.501726192016,0
"2162",2162,91,3023,1,1,1,1,55.2936630249023,1,226.221203804016,43,32,3,6,0,0,9,1,1,1,166.501726192016,0
"2163",2163,91,3025,1,1,1,1,47.8361663818359,1,732.607173919678,53,47,0,0,0,0,9,1,1,15,166.501726192016,0
"2164",2164,91,3025,1,1,1,1,47.8361663818359,0,1116.30783081055,52,46,0,0,0,0,9,1,1,15,166.501726192016,0
"2165",2165,91,3026,1,1,1,1,52.7047920227051,1,1405.82284927368,34,28,2,6,0,0,4,1,1,12,166.501726192016,0
"2166",2166,91,3026,1,1,1,1,52.7047920227051,0,1977.32963562012,33,28,2,6,0,0,4,1,1,12,166.501726192016,0
"2167",2167,91,3032,1,1,1,1,45.9814529418945,1,1476.15690231323,39,36,6,4,0,0,7,1,1,3,166.501726192016,0
"2168",2168,91,3032,1,1,1,1,45.9814529418945,0,1288.21582794189,39,35,6,4,0,0,7,1,1,3,166.501726192016,0
"2169",2169,91,3033,1,1,1,1,57.8825340270996,0,1495.37992477417,45,48,0,0,0,0,6,1,1,4,166.501726192016,0
"2170",2170,91,3033,1,1,1,1,57.8825340270996,1,974.553966522217,46,49,0,0,0,0,6,1,1,4,166.501726192016,0
"2171",2171,91,3035,1,1,1,1,57.5734176635742,1,1267.40350723267,27,25,0,6,0,0,3,1,1,5,166.501726192016,0
"2172",2172,91,3035,1,1,1,1,57.5734176635742,0,1858.64391326904,26,24,0,6,0,0,3,1,1,5,166.501726192016,0
"2173",2173,93,3036,1,1,1,1,52.8593521118164,1,2942.34657287598,62,53,4,0,0,1,2,0,0,1,163.253341852679,0
"2174",2174,93,3036,1,1,1,1,52.8593521118164,0,2399.29790496826,61,51,4,0,0,1,2,0,0,1,163.253341852679,0
"2175",2175,93,3037,1,1,1,1,38.5625953674316,0,1306.03561401367,49,44,0,0,0,1,7,0,0,6,163.253341852679,0
"2176",2176,93,3037,1,1,1,1,38.5625953674316,1,691.128921508789,50,44,0,0,0,1,7,0,0,6,163.253341852679,0
"2177",2177,93,3038,1,1,1,1,37.5579605102539,1,832.637500762939,28,26,3,3,0,0,6,0,1,3,163.253341852679,0
"2178",2178,93,3038,1,1,1,1,37.5579605102539,0,1582.05080032349,27,25,3,3,0,0,6,0,1,3,163.253341852679,1
"2179",2179,93,3040,1,1,1,1,48.2998466491699,0,2061.98177337646,23,22,4,4,0,0,3,0,0,1,163.253341852679,0
"2180",2180,93,3040,1,1,1,1,48.2998466491699,1,1258.90550613403,24,23,4,4,0,0,3,0,0,1,163.253341852679,0
"2181",2181,93,3043,1,1,1,1,40.5718688964844,1,826.840496063232,36,40,0,2,0,1,7,0,1,3,163.253341852679,0
"2182",2182,93,3043,1,1,1,1,40.5718688964844,0,1172.05200195312,35,39,0,2,0,1,7,0,1,3,163.253341852679,0
"2183",2183,93,3044,1,1,1,1,45.6723327636719,0,2231.24465942383,60,41,0,2,1,1,2,1,0,2,163.253341852679,0
"2184",2184,93,3044,1,1,1,1,45.6723327636719,1,2381.46553039551,61,41,0,2,1,1,2,1,0,2,163.253341852679,0
"2186",2186,93,3047,1,1,1,1,41.421947479248,1,770.652294158936,40,30,6,0,0,1,6,0,1,8,163.253341852679,0
"2187",2187,93,3047,1,1,1,1,41.421947479248,0,1550.36582946777,39,30,6,0,0,1,6,0,1,8,163.253341852679,0
"2188",2188,93,3049,1,1,1,1,52.6275100708008,1,727.834224700928,61,56,3,0,0,1,4,0,1,2,163.253341852679,0
"2189",2189,93,3049,1,1,1,1,52.6275100708008,0,2036.0595703125,60,55,3,0,0,1,4,0,1,2,163.253341852679,0
"2190",2190,93,3051,1,1,1,1,46.5996894836426,1,880.855274200439,45,46,0,0,0,1,7,0,1,5,163.253341852679,0
"2191",2191,93,3051,1,1,1,1,46.5996894836426,0,1292.49248504639,44,45,0,0,0,1,7,0,1,5,163.253341852679,0
"2192",2192,93,3054,1,1,1,1,39.1035537719727,0,1328.97024154663,50,34,3,0,0,1,7,0,1,2,163.253341852679,0
"2193",2193,93,3054,1,1,1,1,39.1035537719727,1,254.130482673645,51,35,3,0,0,1,7,0,1,2,163.253341852679,0
"2194",2194,93,3055,1,1,1,1,52.0865516662598,1,717.688465118408,67,61,0,0,0,1,4,0,1,4,163.253341852679,0
"2195",2195,93,3055,1,1,1,1,52.0865516662598,0,1982.46040344238,66,60,0,0,0,1,4,0,1,4,163.253341852679,0
"2196",2196,93,3056,1,1,1,1,42.0401840209961,1,411.857604980469,28,25,0,6,0,1,5,0,1,0,163.253341852679,0
"2197",2197,93,3056,1,1,1,1,42.0401840209961,0,1362.57381439209,27,24,0,6,0,1,5,0,1,0,163.253341852679,0
"2198",2198,93,3058,1,1,1,1,47.4497680664062,0,1814.56356048584,46,40,0,0,0,1,4,0,1,0,163.253341852679,0
"2199",2199,93,3058,1,1,1,1,47.4497680664062,1,1617.07820892334,47,41,0,0,0,1,4,0,1,0,163.253341852679,0
"2200",2200,93,3059,1,1,1,1,42.6584243774414,0,1542.68493652344,20,18,6,0,0,0,4,1,0,2,163.253341852679,0
"2201",2201,93,3059,1,1,1,1,42.6584243774414,1,1384.38959121704,21,19,6,0,0,0,4,1,0,2,163.253341852679,0
"2202",2202,93,3061,1,1,1,1,39.5672340393066,1,324.578404426575,34,30,3,3,0,0,6,0,0,1,163.253341852679,0
"2203",2203,93,3061,1,1,1,1,39.5672340393066,0,1592.57612228394,33,28,3,3,0,0,6,0,0,1,163.253341852679,0
"2204",2204,93,3062,1,1,1,1,45.4404945373535,0,1533.68968963623,70,41,0,2,0,1,6,1,1,1,163.253341852679,0
"2205",2205,93,3062,1,1,1,1,45.4404945373535,1,1060.3907585144,71,41,0,2,0,1,6,1,1,1,163.253341852679,0
"2206",2206,93,3063,1,1,1,1,35.3168487548828,0,874.108695983887,30,34,3,3,0,1,7,1,0,1,163.253341852679,0
"2207",2207,93,3063,1,1,1,1,35.3168487548828,1,363.169884681702,31,35,3,3,0,1,7,1,0,1,163.253341852679,0
"2208",2208,93,3065,1,1,1,1,39.5672340393066,0,1590.89612960815,33,28,4,0,0,0,6,0,0,1,163.253341852679,0
"2209",2209,93,3065,1,1,1,1,39.5672340393066,1,660.386371612549,34,29,4,0,0,0,6,0,0,1,163.253341852679,0
"2210",2210,93,3066,1,1,1,1,50.7727966308594,1,1449.42483901978,65,69,0,0,0,1,2,1,0,1,163.253341852679,0
"2211",2211,93,3066,1,1,1,1,50.7727966308594,0,2017.23232269287,64,68,0,0,0,1,2,1,0,1,163.253341852679,0
"2212",2212,93,3068,1,1,1,1,39.9536323547363,0,1263.46406936646,25,27,5,3,0,1,5,1,0,5,163.253341852679,0
"2213",2213,93,3068,1,1,1,1,39.9536323547363,1,968.655490875244,26,28,5,3,0,1,5,1,0,5,163.253341852679,0
"2214",2214,93,3069,1,1,1,1,39.5672340393066,1,609.096240997314,33,29,3,0,0,1,6,0,1,1,163.253341852679,0
"2215",2215,93,3069,1,1,1,1,39.5672340393066,0,1341.36972427368,31,28,3,0,0,1,6,0,1,1,163.253341852679,0
"2216",2216,93,3071,1,1,1,1,45.5950546264648,0,1687.84980773926,30,21,3,2,0,1,4,0,1,1,163.253341852679,0
"2217",2217,93,3071,1,1,1,1,45.5950546264648,1,1031.97317123413,31,23,3,2,0,1,4,0,1,1,163.253341852679,0
"2218",2218,93,3072,1,1,1,1,51.8547134399414,0,1375.75130462646,53,52,2,0,0,1,7,0,1,1,163.253341852679,0
"2219",2219,93,3072,1,1,1,1,51.8547134399414,1,286.787056922913,54,53,2,0,0,1,7,0,1,1,163.253341852679,0
"2220",2220,93,3078,1,1,1,1,38.176197052002,0,1206.0432434082,33,30,3,3,0,1,7,0,1,3,163.253341852679,1
"2221",2221,93,3078,1,1,1,1,38.176197052002,1,431.324291229248,34,31,3,3,0,1,7,0,1,3,163.253341852679,0
"2222",2222,93,3079,1,1,1,1,37.8670806884766,0,1170.09601593018,33,33,3,3,0,1,6,1,1,3,163.253341852679,1
"2223",2223,93,3079,1,1,1,1,37.8670806884766,1,383.433842658997,34,34,3,3,0,1,6,1,1,3,163.253341852679,0
"2224",2224,93,3080,1,1,1,1,44.1267395019531,1,834.439373016357,27,41,3,2,1,1,3,0,1,0,163.253341852679,0
"2225",2225,93,3080,1,1,1,1,44.1267395019531,0,2151.54209136963,26,41,3,2,1,1,3,0,1,0,163.253341852679,0
"2226",2226,93,3081,1,1,1,1,42.9675407409668,0,1989.66102600098,55,41,0,2,1,1,3,1,0,1,163.253341852679,0
"2227",2227,93,3081,1,1,1,1,42.9675407409668,1,1465.96670150757,56,41,0,2,1,1,3,1,0,1,163.253341852679,0
"2228",2228,93,3082,1,1,1,1,42.8129844665527,0,1982.15942382812,50,41,2,2,1,1,5,0,1,3,163.253341852679,0
"2229",2229,93,3082,1,1,1,1,42.8129844665527,1,727.665233612061,51,41,2,2,1,1,5,0,1,3,163.253341852679,0
"2230",2230,93,3083,1,1,1,1,39.180835723877,1,270.720887184143,47,37,0,0,0,0,7,0,1,4,163.253341852679,0
"2231",2231,93,3083,1,1,1,1,39.180835723877,0,1518.64233016968,46,36,0,0,0,0,7,0,1,4,163.253341852679,0
"2232",2232,93,3084,1,1,1,1,40.4945907592773,1,580.613708496094,30,32,0,2,0,1,6,0,1,1,163.253341852679,0
"2233",2233,93,3084,1,1,1,1,40.4945907592773,0,1245.84398269653,29,31,0,2,0,1,6,0,1,1,163.253341852679,0
"2234",2234,93,3086,1,1,1,1,39.721794128418,0,1158.83541107178,23,22,4,0,0,1,5,1,1,1,163.253341852679,1
"2235",2235,93,3086,1,1,1,1,39.721794128418,1,539.140892028809,25,23,4,0,0,1,5,1,1,1,163.253341852679,0
"2236",2236,93,3087,1,1,1,1,46.8315315246582,0,1439.86396789551,37,32,0,0,0,1,4,1,0,1,163.253341852679,0
"2237",2237,93,3087,1,1,1,1,46.8315315246582,1,1344.98929977417,38,33,0,0,0,1,4,1,0,1,163.253341852679,0
"2238",2238,93,3088,1,1,1,1,54.1731071472168,1,1268.3876991272,44,48,0,4,0,1,4,0,1,1,163.253341852679,0
"2239",2239,93,3088,1,1,1,1,54.1731071472168,0,1840.66486358643,44,47,0,4,0,1,4,0,1,1,163.253341852679,0
"2240",2240,93,3089,1,1,1,1,43.0448226928711,0,1381.89220428467,25,27,0,0,0,1,5,0,1,1,163.253341852679,0
"2241",2241,93,3089,1,1,1,1,43.0448226928711,1,70.8007991313934,26,28,0,0,0,1,5,0,1,1,163.253341852679,0
"2242",2242,93,3093,1,1,1,1,48.0680046081543,1,1602.59571075439,61,41,0,2,1,1,3,1,0,1,163.253341852679,0
"2243",2243,93,3093,1,1,1,1,48.0680046081543,0,2007.63816833496,60,41,0,2,1,1,3,1,0,1,163.253341852679,0
"2244",2244,93,3094,1,1,1,1,55.9118995666504,0,2043.27564239502,50,45,0,0,0,1,3,0,0,1,163.253341852679,1
"2245",2245,93,3094,1,1,1,1,55.9118995666504,1,2302.09350585938,51,46,0,0,0,1,3,0,0,1,163.253341852679,0
"2246",2246,93,3097,1,1,1,1,42.5425033569336,0,822.054195404053,36,28,0,0,0,1,7,1,1,1,163.253341852679,0
"2247",2247,93,3097,1,1,1,1,42.5425033569336,1,1073.40650558472,37,29,0,0,0,1,7,1,1,1,163.253341852679,0
"2248",2248,93,3099,1,1,1,1,35.8578071594238,0,1070.78971862793,41,38,1,1,0,1,8,0,1,1,163.253341852679,1
"2249",2249,93,3099,1,1,1,1,35.8578071594238,1,679.568195343018,42,39,1,1,0,1,8,0,1,1,163.253341852679,0
"2250",2250,93,3102,1,1,1,1,44.8222579956055,1,973.752880096436,76,71,0,0,0,1,10,0,1,4,163.253341852679,0
"2251",2251,93,3102,1,1,1,1,44.8222579956055,0,723.649024963379,75,70,0,0,0,1,10,0,1,4,163.253341852679,0
"2252",2252,93,3103,1,1,1,1,54.3276672363281,1,2968.20297241211,54,53,0,0,0,1,2,0,1,2,163.253341852679,0
"2253",2253,93,3103,1,1,1,1,54.3276672363281,0,2322.32341766357,53,52,0,0,0,1,2,0,1,2,163.253341852679,0
"2254",2254,93,3105,1,1,1,1,52.3956718444824,0,1778.76777648926,70,52,4,0,0,1,4,1,1,1,163.253341852679,0
"2255",2255,93,3105,1,1,1,1,52.3956718444824,1,327.315163612366,71,52,4,0,0,1,4,1,1,1,163.253341852679,0
"2256",2256,93,3106,1,1,1,1,40.9582672119141,1,853.367137908936,32,22,1,0,0,1,5,1,0,1,163.253341852679,0
"2257",2257,93,3106,1,1,1,1,40.9582672119141,0,1207.58724212646,31,22,1,0,0,1,5,1,0,1,163.253341852679,0
"2258",2258,93,3108,1,1,1,1,55.7959823608398,0,2001.12171173096,57,45,2,2,0,1,4,0,1,1,163.253341852679,0
"2259",2259,93,3108,1,1,1,1,55.7959823608398,1,1724.94564056396,58,46,2,2,0,1,4,0,1,1,163.253341852679,0
