"segment_id","sector_id","corridor_type","year","round","treated","eligible_speed","cameras_installed","enforcement_intensity","baseline_speed_85th","ave_speed_kmh","speed_limit_kmh","lanes","road_length_km","lighting_quality","school_within_500m","prior_collisions_3yr","vehicles_km_millions","injury_collisions","fatal_collisions","minor_collisions","injuries_per_million_vkm"
"SEC08-021","SEC08","school corridor",2019,0,1,1,1,3.5,81.9,82.6,80,2,2.04,"good",0,7,5.59,9,0,20,1.61
"SEC08-021","SEC08","school corridor",2021,1,1,1,1,1.95,81.9,77.9,80,2,2.04,"good",0,7,5,11,1,15,2.2
"SEC08-022","SEC08","school corridor",2019,0,1,1,1,3.84,84.3,84.8,80,5,2.79,"adequate",0,20,15.92,25,1,37,1.57
"SEC08-022","SEC08","school corridor",2021,1,1,1,1,2.97,84.3,77.6,80,5,2.79,"adequate",0,20,18.36,14,0,45,0.763
"SEC08-023","SEC08","urban arterial",2019,0,1,0,0,0,53.5,53.7,60,4,3.21,"poor",1,10,13.02,11,0,29,0.845
"SEC08-023","SEC08","urban arterial",2021,1,1,0,0,0,53.5,54.5,60,4,3.21,"poor",1,10,18.16,19,0,31,1.046
"SEC08-024","SEC08","ring road",2019,0,1,0,0,0,67.3,68.4,80,3,2.59,"adequate",1,8,9.85,9,0,24,0.914
"SEC08-024","SEC08","ring road",2021,1,1,0,0,0,67.3,66,80,3,2.59,"adequate",1,8,7.84,8,0,18,1.02
"SEC08-025","SEC08","urban arterial",2019,0,1,1,1,1.31,70.7,70.4,80,5,0.57,"good",0,10,3.73,9,2,14,2.413
"SEC08-025","SEC08","urban arterial",2021,1,1,1,1,2.62,70.7,66.5,80,5,0.57,"good",0,10,3,2,0,12,0.667
"SEC08-026","SEC08","urban arterial",2019,0,1,0,0,0,63.1,63,60,2,0.8,"good",1,4,1.8,13,0,11,7.222
"SEC08-026","SEC08","urban arterial",2021,1,1,0,0,0,63.1,64,60,2,0.8,"good",1,4,2.07,4,0,5,1.932
"SEC08-027","SEC08","ring road",2019,0,1,1,1,3.93,71.8,70.9,80,5,0.98,"adequate",1,11,5.11,7,0,12,1.37
"SEC08-027","SEC08","ring road",2021,1,1,1,1,3.09,71.8,66.5,80,5,0.98,"adequate",1,11,5.92,10,0,16,1.689
"SEC08-028","SEC08","urban arterial",2019,0,1,0,0,0,64,64.3,60,6,1.49,"poor",1,14,10.84,20,2,29,1.845
"SEC08-028","SEC08","urban arterial",2021,1,1,0,0,0,64,62.8,60,6,1.49,"poor",1,14,11.88,19,1,22,1.599
"SEC08-029","SEC08","suburban arterial",2019,0,1,0,0,0,58.5,57.5,60,5,1.46,"poor",1,11,8.86,24,1,27,2.709
"SEC08-029","SEC08","suburban arterial",2021,1,1,0,0,0,58.5,59.5,60,5,1.46,"poor",1,11,8.19,10,0,17,1.221
"SEC08-030","SEC08","urban arterial",2019,0,1,1,1,2.87,71.1,69.9,80,4,2.75,"adequate",0,13,12.15,10,0,28,0.823
"SEC08-030","SEC08","urban arterial",2021,1,1,1,1,2.7,71.1,67.5,80,4,2.75,"adequate",0,13,12.42,17,0,21,1.369
"SEC08-031","SEC08","urban arterial",2019,0,1,1,1,3.05,76.8,75.7,80,5,2.7,"adequate",0,18,13.37,17,0,27,1.272
"SEC08-031","SEC08","urban arterial",2021,1,1,1,1,2.08,76.8,72.2,80,5,2.7,"adequate",0,18,17.43,12,0,43,0.688
"SEC08-032","SEC08","suburban arterial",2019,0,1,1,1,2.38,79.6,78.1,80,4,2.79,"adequate",0,14,11.97,16,2,27,1.337
"SEC08-032","SEC08","suburban arterial",2021,1,1,1,1,2.36,79.6,74.3,80,4,2.79,"adequate",0,14,13.97,4,0,23,0.286
"SEC08-033","SEC08","ring road",2019,0,1,1,1,3.19,84.1,85.6,80,3,0.96,"poor",0,13,3.46,12,1,13,3.468
"SEC08-033","SEC08","ring road",2021,1,1,1,1,3.14,84.1,77.3,80,3,0.96,"poor",0,13,3.3,10,0,19,3.03
"SEC08-034","SEC08","urban arterial",2019,0,1,1,1,2.29,84.1,83.9,80,4,1.14,"adequate",0,8,5.12,11,0,21,2.148
"SEC08-034","SEC08","urban arterial",2021,1,1,1,1,3.73,84.1,80.3,80,4,1.14,"adequate",0,8,5.25,7,0,15,1.333
"SEC08-035","SEC08","school corridor",2019,0,1,1,1,3.37,78,75.7,80,3,0.73,"adequate",0,5,2.29,9,1,10,3.93
"SEC08-035","SEC08","school corridor",2021,1,1,1,1,3.17,78,71.7,80,3,0.73,"adequate",0,5,2.41,4,0,7,1.66
"SEC08-036","SEC08","suburban arterial",2019,0,1,1,1,2.58,76.4,75.4,80,5,3.11,"adequate",1,19,20.53,21,1,42,1.023
"SEC08-036","SEC08","suburban arterial",2021,1,1,1,1,2.24,76.4,70.5,80,5,3.11,"adequate",1,19,19,17,2,18,0.895
"SEC08-037","SEC08","ring road",2019,0,1,0,0,0,66.3,65,80,4,2.95,"poor",0,13,12.6,29,1,46,2.302
"SEC08-037","SEC08","ring road",2021,1,1,0,0,0,66.3,66.2,80,4,2.95,"poor",0,13,16.96,18,1,31,1.061
"SEC08-038","SEC08","ring road",2019,0,1,1,1,1.83,79.1,79.1,80,5,0.58,"poor",0,10,3.12,9,1,19,2.885
"SEC08-038","SEC08","ring road",2021,1,1,1,1,4.07,79.1,74.2,80,5,0.58,"poor",0,10,3.39,13,0,11,3.835
"SEC08-039","SEC08","suburban arterial",2019,0,1,0,0,0,68.7,68.8,80,5,2.69,"good",1,14,14.35,11,0,18,0.767
"SEC08-039","SEC08","suburban arterial",2021,1,1,0,0,0,68.7,69.7,80,5,2.69,"good",1,14,17.86,14,1,31,0.784
"SEC08-040","SEC08","ring road",2019,0,1,1,1,1.32,78.8,78.8,80,6,3.39,"adequate",0,21,23.74,26,0,55,1.095
"SEC08-040","SEC08","ring road",2021,1,1,1,1,1.52,78.8,74,80,6,3.39,"adequate",0,21,31.24,10,0,20,0.32
"SEC08-041","SEC08","suburban arterial",2019,0,1,1,1,2.32,80,79.1,80,4,2.22,"adequate",1,12,10.24,11,0,30,1.074
"SEC08-041","SEC08","suburban arterial",2021,1,1,1,1,3.21,80,74.1,80,4,2.22,"adequate",1,12,9.69,14,0,11,1.445
"SEC08-042","SEC08","urban arterial",2019,0,1,0,0,0,65,64.9,80,4,2.9,"good",0,10,10.49,14,2,37,1.335
"SEC08-042","SEC08","urban arterial",2021,1,1,0,0,0,65,64,80,4,2.9,"good",0,10,14.51,14,2,20,0.965
"SEC08-043","SEC08","suburban arterial",2019,0,1,1,1,2.72,71.8,71.2,80,6,0.72,"adequate",0,9,5.64,15,1,15,2.66
"SEC08-043","SEC08","suburban arterial",2021,1,1,1,1,2.83,71.8,67.8,80,6,0.72,"adequate",0,9,5.01,5,0,15,0.998
"SEC08-044","SEC08","ring road",2019,0,1,1,1,2.54,72.8,74,80,5,1.05,"poor",0,9,5.91,9,3,21,1.523
"SEC08-044","SEC08","ring road",2021,1,1,1,1,3.7,72.8,66.6,80,5,1.05,"poor",0,9,5.8,8,1,15,1.379
"SEC08-045","SEC08","suburban arterial",2019,0,1,1,1,2.73,70.9,70.7,80,3,1.09,"poor",0,8,3.96,12,0,15,3.03
"SEC08-045","SEC08","suburban arterial",2021,1,1,1,1,2.63,70.9,66.7,80,3,1.09,"poor",0,8,3.82,9,1,8,2.356
"SEC08-046","SEC08","urban arterial",2019,0,1,1,1,2.63,81.1,81.5,80,4,2.5,"adequate",0,16,10.73,18,0,34,1.678
"SEC08-046","SEC08","urban arterial",2021,1,1,1,1,3.21,81.1,76.3,80,4,2.5,"adequate",0,16,12.27,23,0,29,1.874
"SEC08-047","SEC08","ring road",2019,0,1,1,1,3.3,86.3,86.1,100,5,3.18,"good",0,24,20.1,7,0,30,0.348
"SEC08-047","SEC08","ring road",2021,1,1,1,1,4.79,86.3,79.8,100,5,3.18,"good",0,24,19.1,13,1,36,0.681
"SEC08-048","SEC08","ring road",2019,0,1,0,0,0,61.2,61.6,60,4,1.34,"adequate",0,6,6.14,5,0,9,0.814
"SEC08-048","SEC08","ring road",2021,1,1,0,0,0,61.2,60.1,60,4,1.34,"adequate",0,6,6.85,5,0,11,0.73
"SEC08-049","SEC08","urban arterial",2019,0,1,1,1,2.36,82.3,81.7,80,4,2.43,"poor",0,20,9.96,12,1,26,1.205
"SEC08-049","SEC08","urban arterial",2021,1,1,1,1,3.4,82.3,76.8,80,4,2.43,"poor",0,20,12.85,14,0,28,1.089
"SEC08-050","SEC08","urban arterial",2019,0,1,0,0,0,68.1,67.9,80,4,2.42,"poor",0,20,14.32,22,0,44,1.536
"SEC08-050","SEC08","urban arterial",2021,1,1,0,0,0,68.1,65.2,80,4,2.42,"poor",0,20,12.74,3,0,10,0.235
"SEC09-001","SEC09","suburban arterial",2019,0,1,1,1,3.74,75.9,75.5,80,4,1.72,"good",0,6,6.62,5,0,9,0.755
"SEC09-001","SEC09","suburban arterial",2021,1,1,1,1,2.63,75.9,69.8,80,4,1.72,"good",0,6,7.48,2,0,11,0.267
"SEC09-002","SEC09","urban arterial",2019,0,1,0,0,0,64.5,64.9,60,5,1.12,"good",1,7,6.26,7,0,11,1.118
"SEC09-002","SEC09","urban arterial",2021,1,1,0,0,0,64.5,64.2,60,5,1.12,"good",1,7,6.78,3,0,7,0.442
"SEC09-003","SEC09","urban arterial",2019,0,1,1,1,3.22,73.5,74.2,80,3,2.41,"adequate",0,17,7.77,10,0,22,1.287
"SEC09-003","SEC09","urban arterial",2021,1,1,1,1,2.39,73.5,67.2,80,3,2.41,"adequate",0,17,8.18,7,0,25,0.856
"SEC09-004","SEC09","school corridor",2019,0,1,1,1,3.41,77.4,77.7,80,4,3.26,"adequate",0,15,14.13,15,1,44,1.062
"SEC09-004","SEC09","school corridor",2021,1,1,1,1,2.78,77.4,70.2,80,4,3.26,"adequate",0,15,14.43,9,0,21,0.624
"SEC09-005","SEC09","urban arterial",2019,0,1,1,1,2.52,76.3,76.5,80,3,1.09,"adequate",0,8,3.9,8,0,13,2.051
"SEC09-005","SEC09","urban arterial",2021,1,1,1,1,1.76,76.3,71.1,80,3,1.09,"adequate",0,8,3.48,4,0,12,1.149
"SEC09-006","SEC09","ring road",2019,0,1,0,0,0,54.7,54.9,60,2,2.27,"good",0,7,4.24,7,1,12,1.651
"SEC09-006","SEC09","ring road",2021,1,1,0,0,0,54.7,54.3,60,2,2.27,"good",0,7,4.65,4,1,9,0.86
"SEC09-007","SEC09","urban arterial",2019,0,1,1,1,3.21,78,78.7,80,4,3.12,"good",0,13,17.54,6,0,21,0.342
"SEC09-007","SEC09","urban arterial",2021,1,1,1,1,2.58,78,73.4,80,4,3.12,"good",0,13,15.6,10,0,14,0.641
"SEC09-008","SEC09","urban arterial",2019,0,1,1,1,0.97,72.4,70.2,80,4,1.99,"poor",0,14,9.43,6,0,7,0.636
"SEC09-008","SEC09","urban arterial",2021,1,1,1,1,1.28,72.4,67.6,80,4,1.99,"poor",0,14,10.46,3,0,16,0.287
"SEC09-009","SEC09","ring road",2019,0,1,1,1,1.88,75.4,74.6,80,4,2.96,"adequate",0,20,12.66,17,0,30,1.343
"SEC09-009","SEC09","ring road",2021,1,1,1,1,2.09,75.4,70.5,80,4,2.96,"adequate",0,20,15.69,21,0,29,1.338
"SEC09-010","SEC09","suburban arterial",2019,0,1,0,0,0,61.1,62.2,60,4,3.26,"adequate",0,18,17,8,0,17,0.471
"SEC09-010","SEC09","suburban arterial",2021,1,1,0,0,0,61.1,61.7,60,4,3.26,"adequate",0,18,17.28,6,0,15,0.347
"SEC09-011","SEC09","school corridor",2019,0,1,1,1,3.63,72.2,69.8,80,4,2.92,"adequate",0,11,17.62,11,1,17,0.624
"SEC09-011","SEC09","school corridor",2021,1,1,1,1,1.91,72.2,68.3,80,4,2.92,"adequate",0,11,12.67,10,0,24,0.789
"SEC09-012","SEC09","ring road",2019,0,1,1,1,2.63,75,74.7,80,5,0.44,"good",1,10,2.33,12,0,16,5.15
"SEC09-012","SEC09","ring road",2021,1,1,1,1,1.32,75,68.4,80,5,0.44,"good",1,10,3.18,6,0,13,1.887
"SEC09-013","SEC09","suburban arterial",2019,0,1,1,1,2.77,74,75,80,3,2.89,"adequate",0,19,9.88,19,0,27,1.923
"SEC09-013","SEC09","suburban arterial",2021,1,1,1,1,3.23,74,67.6,80,3,2.89,"adequate",0,19,9.18,8,0,25,0.871
"SEC09-014","SEC09","suburban arterial",2019,0,1,1,1,1.85,83.4,83.6,80,3,0.41,"adequate",0,10,1.33,9,0,10,6.767
"SEC09-014","SEC09","suburban arterial",2021,1,1,1,1,3.29,83.4,77.9,80,3,0.41,"adequate",0,10,1.7,5,0,15,2.941
"SEC09-015","SEC09","suburban arterial",2019,0,1,0,0,0,61.6,61.3,60,6,1.71,"adequate",0,12,11.48,13,0,14,1.132
"SEC09-015","SEC09","suburban arterial",2021,1,1,0,0,0,61.6,62.2,60,6,1.71,"adequate",0,12,13.42,10,1,14,0.745
"SEC09-016","SEC09","ring road",2019,0,1,1,1,1.55,70.3,69.7,80,4,1.52,"good",0,11,6.39,12,0,22,1.878
"SEC09-016","SEC09","ring road",2021,1,1,1,1,2.13,70.3,67.5,80,4,1.52,"good",0,11,7.08,1,0,10,0.141
"SEC09-017","SEC09","urban arterial",2019,0,1,1,1,2.87,72.8,72.9,80,6,3.03,"adequate",0,22,21.2,14,0,25,0.66
"SEC09-017","SEC09","urban arterial",2021,1,1,1,1,2.89,72.8,68.6,80,6,3.03,"adequate",0,22,25.81,7,0,21,0.271
"SEC09-018","SEC09","ring road",2019,0,1,0,0,0,62.7,62.5,60,4,0.93,"good",0,10,4.38,6,0,7,1.37
"SEC09-018","SEC09","ring road",2021,1,1,0,0,0,62.7,61.6,60,4,0.93,"good",0,10,5.15,1,0,9,0.194
"SEC09-019","SEC09","ring road",2019,0,1,1,1,4,72.4,69.6,80,6,1.83,"good",0,11,12.3,12,0,16,0.976
"SEC09-019","SEC09","ring road",2021,1,1,1,1,2.88,72.4,68.7,80,6,1.83,"good",0,11,15.28,7,0,7,0.458
"SEC09-020","SEC09","school corridor",2019,0,1,1,1,3.23,74,74.6,80,4,0.57,"poor",1,14,2.14,9,0,14,4.206
"SEC09-020","SEC09","school corridor",2021,1,1,1,1,4.8,74,68.1,80,4,0.57,"poor",1,14,2.83,6,0,11,2.12
"SEC09-021","SEC09","ring road",2019,0,1,1,1,2.44,75,74.5,80,3,0.44,"adequate",0,2,1.9,5,0,6,2.632
"SEC09-021","SEC09","ring road",2021,1,1,1,1,1.73,75,69.9,80,3,0.44,"adequate",0,2,1.51,13,0,9,8.609
"SEC09-022","SEC09","suburban arterial",2019,0,1,0,0,0,61.5,61.5,60,4,1.86,"adequate",0,7,7.04,9,0,10,1.278
"SEC09-022","SEC09","suburban arterial",2021,1,1,0,0,0,61.5,60.1,60,4,1.86,"adequate",0,7,8.03,9,0,9,1.121
"SEC09-023","SEC09","urban arterial",2019,0,1,0,0,0,61.6,59.5,60,4,0.58,"adequate",0,7,3.04,3,0,5,0.987
"SEC09-023","SEC09","urban arterial",2021,1,1,0,0,0,61.6,59.7,60,4,0.58,"adequate",0,7,2.82,5,0,7,1.773
"SEC09-024","SEC09","suburban arterial",2019,0,1,1,1,3.29,75.6,75.7,80,4,2.82,"good",1,18,13.75,19,0,32,1.382
"SEC09-024","SEC09","suburban arterial",2021,1,1,1,1,2.39,75.6,69.6,80,4,2.82,"good",1,18,15.31,9,1,19,0.588
"SEC09-025","SEC09","school corridor",2019,0,1,0,0,0,62.9,63.3,60,2,2,"poor",0,11,4.78,11,2,10,2.301
"SEC09-025","SEC09","school corridor",2021,1,1,0,0,0,62.9,64.1,60,2,2,"poor",0,11,4.85,5,0,12,1.031
"SEC09-026","SEC09","school corridor",2019,0,1,0,0,0,66,67.1,80,6,2.81,"adequate",0,15,18.19,9,1,23,0.495
"SEC09-026","SEC09","school corridor",2021,1,1,0,0,0,66,66.6,80,6,2.81,"adequate",0,15,17.25,11,1,13,0.638
"SEC09-027","SEC09","suburban arterial",2019,0,1,0,0,0,61.4,62.4,60,6,0.46,"adequate",0,4,2.92,4,1,12,1.37
"SEC09-027","SEC09","suburban arterial",2021,1,1,0,0,0,61.4,60.5,60,6,0.46,"adequate",0,4,3.56,9,0,6,2.528
"SEC09-028","SEC09","urban arterial",2019,0,1,1,1,3.91,80.2,80.2,80,4,1.08,"poor",1,20,4.93,14,0,10,2.84
"SEC09-028","SEC09","urban arterial",2021,1,1,1,1,1.81,80.2,74.2,80,4,1.08,"poor",1,20,5.21,6,0,15,1.152
"SEC09-029","SEC09","suburban arterial",2019,0,1,0,0,0,59.8,59.8,60,4,0.99,"good",0,5,4.98,5,1,21,1.004
"SEC09-029","SEC09","suburban arterial",2021,1,1,0,0,0,59.8,59.1,60,4,0.99,"good",0,5,4.29,4,0,8,0.932
"SEC09-030","SEC09","school corridor",2019,0,1,1,1,2.52,81.2,79.6,80,6,2.47,"adequate",0,21,15.57,19,1,36,1.22
"SEC09-030","SEC09","school corridor",2021,1,1,1,1,2.85,81.2,76.8,80,6,2.47,"adequate",0,21,19,2,0,21,0.105
"SEC09-031","SEC09","school corridor",2019,0,1,1,1,2.29,73.6,74,80,4,2.5,"adequate",0,11,11.41,12,0,22,1.052
"SEC09-031","SEC09","school corridor",2021,1,1,1,1,1.36,73.6,66.8,80,4,2.5,"adequate",0,11,12.04,7,0,12,0.581
"SEC09-032","SEC09","suburban arterial",2019,0,1,1,1,3.15,77.7,78.6,80,5,2.04,"adequate",0,15,12.8,14,0,15,1.094
"SEC09-032","SEC09","suburban arterial",2021,1,1,1,1,2.76,77.7,71.7,80,5,2.04,"adequate",0,15,11.35,3,0,7,0.264
"SEC09-033","SEC09","school corridor",2019,0,1,0,0,0,57.7,55.1,60,5,0.79,"adequate",1,6,4.92,3,0,14,0.61
"SEC09-033","SEC09","school corridor",2021,1,1,0,0,0,57.7,57.1,60,5,0.79,"adequate",1,6,4.99,6,0,19,1.202
"SEC09-034","SEC09","urban arterial",2019,0,1,0,0,0,69.6,69.7,80,3,1.13,"adequate",0,6,3.84,4,0,9,1.042
"SEC09-034","SEC09","urban arterial",2021,1,1,0,0,0,69.6,69.5,80,3,1.13,"adequate",0,6,4.1,3,0,5,0.732
"SEC09-035","SEC09","school corridor",2019,0,1,0,0,0,64.7,65,60,3,2.35,"poor",0,23,7.37,7,0,15,0.95
"SEC09-035","SEC09","school corridor",2021,1,1,0,0,0,64.7,63.2,60,3,2.35,"poor",0,23,7.79,9,0,28,1.155
"SEC09-036","SEC09","suburban arterial",2019,0,1,0,0,0,62,63,60,4,0.75,"poor",0,5,3.66,5,0,7,1.366
"SEC09-036","SEC09","suburban arterial",2021,1,1,0,0,0,62,62.7,60,4,0.75,"poor",0,5,3.23,4,0,11,1.238
"SEC09-037","SEC09","suburban arterial",2019,0,1,0,0,0,61.4,61.8,60,3,1.05,"adequate",0,5,3.74,6,0,12,1.604
"SEC09-037","SEC09","suburban arterial",2021,1,1,0,0,0,61.4,60.5,60,3,1.05,"adequate",0,5,4.06,7,0,5,1.724
"SEC09-038","SEC09","suburban arterial",2019,0,1,1,1,2.24,83.2,84.5,80,5,0.87,"good",0,9,5.6,14,0,23,2.5
"SEC09-038","SEC09","suburban arterial",2021,1,1,1,1,2.78,83.2,76.4,80,5,0.87,"good",0,9,5.9,9,0,13,1.525
"SEC09-039","SEC09","urban arterial",2019,0,1,0,0,0,65.1,66,80,5,0.6,"adequate",0,8,3.26,6,0,8,1.84
"SEC09-039","SEC09","urban arterial",2021,1,1,0,0,0,65.1,67,80,5,0.6,"adequate",0,8,3.55,5,0,10,1.408
"SEC09-040","SEC09","school corridor",2019,0,1,1,1,1.81,87,85.7,100,4,1.81,"adequate",0,17,8.38,12,1,28,1.432
"SEC09-040","SEC09","school corridor",2021,1,1,1,1,3.28,87,81.4,100,4,1.81,"adequate",0,17,8.81,15,0,35,1.703
"SEC09-041","SEC09","suburban arterial",2019,0,1,1,1,3.62,87.8,87.7,100,5,0.62,"good",0,7,2.8,11,0,14,3.929
"SEC09-041","SEC09","suburban arterial",2021,1,1,1,1,2.43,87.8,81.5,100,5,0.62,"good",0,7,4.31,4,0,10,0.928
"SEC09-042","SEC09","suburban arterial",2019,0,1,1,1,2.49,84.3,82.7,80,5,2.35,"poor",0,12,12.16,21,2,51,1.727
"SEC09-042","SEC09","suburban arterial",2021,1,1,1,1,2.31,84.3,79.2,80,5,2.35,"poor",0,12,12.04,12,0,15,0.997
"SEC09-043","SEC09","school corridor",2019,0,1,1,1,2.96,76.1,75.3,80,3,1.65,"adequate",0,7,5.8,7,0,25,1.207
"SEC09-043","SEC09","school corridor",2021,1,1,1,1,2.69,76.1,70.4,80,3,1.65,"adequate",0,7,5.07,6,0,13,1.183
"SEC09-044","SEC09","school corridor",2019,0,1,1,1,3.2,76.4,76.6,80,5,0.41,"adequate",0,8,2.24,5,0,12,2.232
"SEC09-044","SEC09","school corridor",2021,1,1,1,1,2.1,76.4,72.5,80,5,0.41,"adequate",0,8,2.31,4,0,9,1.732
"SEC09-045","SEC09","suburban arterial",2019,0,1,1,1,2.12,87,88.1,100,4,2.58,"poor",1,22,13.13,22,0,18,1.676
"SEC09-045","SEC09","suburban arterial",2021,1,1,1,1,2.75,87,82.3,100,4,2.58,"poor",1,22,12.44,18,0,31,1.447
"SEC09-046","SEC09","urban arterial",2019,0,1,0,0,0,69.3,69.6,80,5,1.48,"adequate",0,8,6.8,9,0,15,1.324
"SEC09-046","SEC09","urban arterial",2021,1,1,0,0,0,69.3,71,80,5,1.48,"adequate",0,8,8.99,8,1,26,0.89
"SEC09-047","SEC09","urban arterial",2019,0,1,1,1,2.03,71.2,70.5,80,3,1.64,"adequate",0,10,5.58,1,0,15,0.179
"SEC09-047","SEC09","urban arterial",2021,1,1,1,1,0.93,71.2,64.1,80,3,1.64,"adequate",0,10,4.91,7,1,15,1.426
"SEC09-048","SEC09","suburban arterial",2019,0,1,1,1,3.62,82.4,79.7,80,5,3.29,"poor",0,28,20.13,30,2,72,1.49
"SEC09-048","SEC09","suburban arterial",2021,1,1,1,1,2.06,82.4,75.6,80,5,3.29,"poor",0,28,21.23,22,2,55,1.036
"SEC09-049","SEC09","urban arterial",2019,0,1,1,1,1.56,82.4,81.8,80,6,3.23,"adequate",0,28,23.13,19,0,40,0.821
"SEC09-049","SEC09","urban arterial",2021,1,1,1,1,3.02,82.4,74.5,80,6,3.23,"adequate",0,28,23.02,15,0,29,0.652
"SEC09-050","SEC09","urban arterial",2019,0,1,0,0,0,66,64.2,80,4,1.28,"adequate",0,13,6.43,8,0,18,1.244
"SEC09-050","SEC09","urban arterial",2021,1,1,0,0,0,66,67.1,80,4,1.28,"adequate",0,13,5.71,4,0,11,0.701
"SEC10-001","SEC10","suburban arterial",2019,0,1,0,0,0,63.6,62.5,60,4,3.32,"adequate",0,14,16.69,20,0,27,1.198
"SEC10-001","SEC10","suburban arterial",2021,1,1,0,0,0,63.6,64.1,60,4,3.32,"adequate",0,14,16.63,11,0,17,0.661
"SEC10-002","SEC10","school corridor",2019,0,1,0,0,0,63.6,63.2,60,5,0.58,"adequate",0,10,3.87,3,0,12,0.775
"SEC10-002","SEC10","school corridor",2021,1,1,0,0,0,63.6,64.3,60,5,0.58,"adequate",0,10,3.29,5,0,16,1.52
"SEC10-003","SEC10","suburban arterial",2019,0,1,1,1,2.99,93.6,91.9,100,3,1.56,"good",1,12,5.94,15,1,36,2.525
"SEC10-003","SEC10","suburban arterial",2021,1,1,1,1,2.44,93.6,86.4,100,3,1.56,"good",1,12,5.21,10,0,10,1.919
"SEC10-004","SEC10","ring road",2019,0,1,1,1,2.12,73.7,71.8,80,4,0.47,"good",0,4,2.3,5,0,10,2.174
"SEC10-004","SEC10","ring road",2021,1,1,1,1,2.37,73.7,68.7,80,4,0.47,"good",0,4,2.26,6,0,9,2.655
"SEC10-005","SEC10","school corridor",2019,0,1,1,1,3.36,84.5,85.4,80,5,1.2,"good",1,15,6.95,9,0,16,1.295
"SEC10-005","SEC10","school corridor",2021,1,1,1,1,1.73,84.5,77.9,80,5,1.2,"good",1,15,8.28,8,0,20,0.966
"SEC10-006","SEC10","urban arterial",2019,0,1,1,1,3.23,72.1,72.3,80,6,3.28,"adequate",0,24,19.06,20,1,52,1.049
"SEC10-006","SEC10","urban arterial",2021,1,1,1,1,2.95,72.1,67.4,80,6,3.28,"adequate",0,24,21.95,17,0,35,0.774
"SEC10-007","SEC10","school corridor",2019,0,1,0,0,0,59.1,58.4,60,3,2.64,"poor",0,14,8.22,14,0,26,1.703
"SEC10-007","SEC10","school corridor",2021,1,1,0,0,0,59.1,59.5,60,3,2.64,"poor",0,14,9.77,17,0,20,1.74
"SEC10-008","SEC10","school corridor",2019,0,1,0,0,0,69.8,68.3,80,5,2.28,"adequate",0,17,11.72,13,0,17,1.109
"SEC10-008","SEC10","school corridor",2021,1,1,0,0,0,69.8,69.3,80,5,2.28,"adequate",0,17,14.53,11,3,24,0.757
"SEC10-009","SEC10","urban arterial",2019,0,1,0,0,0,56,56.1,60,4,3.02,"poor",0,12,13.43,16,0,23,1.191
"SEC10-009","SEC10","urban arterial",2021,1,1,0,0,0,56,55.8,60,4,3.02,"poor",0,12,16.15,11,1,8,0.681
"SEC10-010","SEC10","ring road",2019,0,1,1,1,0.77,96.9,95.9,100,2,1.17,"good",0,12,2.95,9,0,8,3.051
"SEC10-010","SEC10","ring road",2021,1,1,1,1,3.18,96.9,89.4,100,2,1.17,"good",0,12,2.88,8,0,9,2.778
"SEC10-011","SEC10","school corridor",2019,0,1,1,1,3.99,72.2,70.6,80,3,0.7,"adequate",0,4,2.78,4,0,13,1.439
"SEC10-011","SEC10","school corridor",2021,1,1,1,1,2.72,72.2,67.4,80,3,0.7,"adequate",0,4,2.44,0,0,6,0
"SEC10-012","SEC10","ring road",2019,0,1,1,1,3.03,90.3,88.6,100,4,3.38,"good",1,19,16.01,21,1,24,1.312
"SEC10-012","SEC10","ring road",2021,1,1,1,1,1.49,90.3,83.5,100,4,3.38,"good",1,19,16.43,17,1,26,1.035
"SEC10-013","SEC10","urban arterial",2019,0,1,0,0,0,65,62.6,80,4,3.03,"adequate",1,12,13.53,15,1,49,1.109
"SEC10-013","SEC10","urban arterial",2021,1,1,0,0,0,65,63.1,80,4,3.03,"adequate",1,12,15.18,7,1,11,0.461
"SEC10-014","SEC10","ring road",2019,0,1,1,1,2.72,79.4,79.2,80,5,2.89,"poor",0,16,19.47,22,2,46,1.13
"SEC10-014","SEC10","ring road",2021,1,1,1,1,3.16,79.4,72.5,80,5,2.89,"poor",0,16,16.14,16,1,32,0.991
"SEC10-015","SEC10","ring road",2019,0,1,1,1,2.33,70.2,72.2,80,3,2.34,"poor",0,12,8.24,23,0,22,2.791
"SEC10-015","SEC10","ring road",2021,1,1,1,1,2.07,70.2,66.2,80,3,2.34,"poor",0,12,7.48,10,0,18,1.337
"SEC10-016","SEC10","suburban arterial",2019,0,1,1,1,2.99,81.6,79,80,4,2.03,"adequate",0,11,9.55,14,0,22,1.466
"SEC10-016","SEC10","suburban arterial",2021,1,1,1,1,3.3,81.6,76.6,80,4,2.03,"adequate",0,11,8.77,8,0,21,0.912
"SEC10-017","SEC10","urban arterial",2019,0,1,0,0,0,57.6,56,60,4,3.2,"poor",1,18,13.53,10,1,40,0.739
"SEC10-017","SEC10","urban arterial",2021,1,1,0,0,0,57.6,58.7,60,4,3.2,"poor",1,18,12.99,12,0,26,0.924
"SEC10-018","SEC10","suburban arterial",2019,0,1,0,0,0,58.2,58.8,60,2,1.02,"adequate",0,9,2.68,5,0,9,1.866
"SEC10-018","SEC10","suburban arterial",2021,1,1,0,0,0,58.2,57.2,60,2,1.02,"adequate",0,9,2.36,1,0,7,0.424
